,s,survival F
652,653.5,7.296258235289788e-05
653,654.5,7.267030667679197e-05
654,655.5,7.237903989532057e-05
655,656.5,7.208877699482752e-05
656,657.5,7.179951299396414e-05
657,658.5,7.151124294380029e-05
658,659.5,7.122396192738023e-05
659,660.5,7.093766505938959e-05
660,661.5,7.065234748604432e-05
661,662.5,7.036800438475765e-05
662,663.5,7.008463096402906e-05
663,664.5,6.980222246288914e-05
664,665.5,6.952077415112168e-05
665,666.5,6.924028132848647e-05
666,667.5,6.89607393249414e-05
667,668.5,6.86821435001983e-05
668,669.5,6.840448924350095e-05
669,670.5,6.8127771973292e-05
670,671.5,6.785198713721297e-05
671,672.5,6.757713021177114e-05
672,673.5,6.73031967021176e-05
673,674.5,6.703018214171408e-05
674,675.5,6.6758082092222e-05
675,676.5,6.648689214328041e-05
676,677.5,6.62166079122839e-05
677,678.5,6.594722504416062e-05
678,679.5,6.56787392111502e-05
679,680.5,6.54111461125817e-05
680,681.5,6.514444147476262e-05
681,682.5,6.487862105064579e-05
682,683.5,6.461368061960737e-05
683,684.5,6.43496159873358e-05
684,685.5,6.408642298560974e-05
685,686.5,6.382409747218709e-05
686,687.5,6.356263533036088e-05
687,688.5,6.330203246895927e-05
688,689.5,6.304228482201246e-05
689,690.5,6.278338834886377e-05
690,691.5,6.252533903361446e-05
691,692.5,6.226813288512378e-05
692,693.5,6.20117659366759e-05
693,694.5,6.175623424609089e-05
694,695.5,6.150153389516966e-05
695,696.5,6.124766098980494e-05
696,697.5,6.099461165964826e-05
697,698.5,6.074238205799887e-05
698,699.5,6.049096836158174e-05
699,700.5,6.0240366770325515e-05
700,701.5,5.9990573507251455e-05
701,702.5,5.974158481836245e-05
702,703.5,5.949339697242095e-05
703,704.5,5.924600626072696e-05
704,705.5,5.899940899689593e-05
705,706.5,5.8753601516969844e-05
706,707.5,5.850858017897309e-05
707,708.5,5.826434136280145e-05
708,709.5,5.8020881470111085e-05
709,710.5,5.777819692420749e-05
710,711.5,5.753628416971246e-05
711,712.5,5.729513967267508e-05
712,713.5,5.705475992012765e-05
713,714.5,5.68151414200857e-05
714,715.5,5.657628070132592e-05
715,716.5,5.633817431338617e-05
716,717.5,5.610081882623241e-05
717,718.5,5.586421083025872e-05
718,719.5,5.5628346935843176e-05
719,720.5,5.5393223773680944e-05
720,721.5,5.515883799422916e-05
721,722.5,5.492518626770693e-05
722,723.5,5.46922652839843e-05
723,724.5,5.446007175247125e-05
724,725.5,5.42286024016736e-05
725,726.5,5.399785397963708e-05
726,727.5,5.37678232531702e-05
727,728.5,5.353850700806628e-05
728,729.5,5.330990204899244e-05
729,730.5,5.308200519915651e-05
730,731.5,5.285481330041808e-05
731,732.5,5.2628323212844386e-05
732,733.5,5.240253181482135e-05
733,734.5,5.2177436002831534e-05
734,735.5,5.1953032691343104e-05
735,736.5,5.1729318812809844e-05
736,737.5,5.150629131722706e-05
737,738.5,5.128394717235363e-05
738,739.5,5.10622833632679e-05
739,740.5,5.084129689247874e-05
740,741.5,5.062098477970345e-05
741,742.5,5.04013440618678e-05
742,743.5,5.018237179277296e-05
743,744.5,4.9964065043095474e-05
744,745.5,4.974642090038728e-05
745,746.5,4.9529436468631616e-05
746,747.5,4.931310886846507e-05
747,748.5,4.909743523684451e-05
748,749.5,4.8882412727047075e-05
749,750.5,4.8668038508559164e-05
750,751.5,4.8454309766854387e-05
751,752.5,4.824122370328254e-05
752,753.5,4.802877753529167e-05
753,754.5,4.781696849576189e-05
754,755.5,4.7605793833227494e-05
755,756.5,4.73952508118769e-05
756,757.5,4.7185336711219605e-05
757,758.5,4.697604882608619e-05
758,759.5,4.676738446629525e-05
759,760.5,4.655934095698644e-05
760,761.5,4.635191563817642e-05
761,762.5,4.614510586475884e-05
762,763.5,4.59389090063933e-05
763,764.5,4.5733322447394364e-05
764,765.5,4.55283435866205e-05
765,766.5,4.532396983736309e-05
766,767.5,4.512019862745742e-05
767,768.5,4.491702739883863e-05
768,769.5,4.471445360765269e-05
769,770.5,4.4512474724145434e-05
770,771.5,4.4311088232440454e-05
771,772.5,4.411029163065017e-05
772,773.5,4.391008243065375e-05
773,774.5,4.371045815798613e-05
774,775.5,4.351141635183797e-05
775,776.5,4.331295456494466e-05
776,777.5,4.311507036325324e-05
777,778.5,4.2917761326255466e-05
778,779.5,4.272102504665476e-05
779,780.5,4.2524859130144144e-05
780,781.5,4.23292611956283e-05
781,782.5,4.213422887489049e-05
782,783.5,4.193975981270359e-05
783,784.5,4.1745851666497025e-05
784,785.5,4.155250210657879e-05
785,786.5,4.13597088156914e-05
786,787.5,4.116746948923389e-05
787,788.5,4.0975781835150826e-05
788,789.5,4.078464357359923e-05
789,790.5,4.05940524370596e-05
790,791.5,4.040400617022488e-05
791,792.5,4.021450253000047e-05
792,793.5,4.0025539285282186e-05
793,794.5,3.983711421695624e-05
794,795.5,3.9649225117788234e-05
795,796.5,3.946186979231214e-05
796,797.5,3.92750460568303e-05
797,798.5,3.9088751739413397e-05
798,799.5,3.890298467945641e-05
799,800.5,3.871774272812267e-05
800,801.5,3.8533023747788775e-05
801,802.5,3.8348825612377624e-05
802,803.5,3.816514620691436e-05
803,804.5,3.798198342774839e-05
804,805.5,3.779933518233136e-05
805,806.5,3.761719938921715e-05
806,807.5,3.743557397783981e-05
807,808.5,3.725445688862461e-05
808,809.5,3.707384607276598e-05
809,810.5,3.689373949233854e-05
810,811.5,3.671413512007504e-05
811,812.5,3.6535030939366386e-05
812,813.5,3.635642494415059e-05
813,814.5,3.6178315138801764e-05
814,815.5,3.600069953824114e-05
815,816.5,3.582357616760401e-05
816,817.5,3.5646943062461744e-05
817,818.5,3.547079826859978e-05
818,819.5,3.5295139841906575e-05
819,820.5,3.5119965848373624e-05
820,821.5,3.494527436409545e-05
821,822.5,3.477106347504755e-05
822,823.5,3.459733127719744e-05
823,824.5,3.442407587639362e-05
824,825.5,3.425129538803251e-05
825,826.5,3.4078987937502525e-05
826,827.5,3.390715165974001e-05
827,828.5,3.37357846991182e-05
828,829.5,3.3564885209891315e-05
829,830.5,3.339445135541741e-05
830,831.5,3.322448130871347e-05
831,832.5,3.3054973252122366e-05
832,833.5,3.288592537720181e-05
833,834.5,3.2717335884835386e-05
834,835.5,3.254920298501052e-05
835,836.5,3.238152489681845e-05
836,837.5,3.221429984845425e-05
837,838.5,3.2047526077105815e-05
838,839.5,3.188120182895382e-05
839,840.5,3.1715325359171764e-05
840,841.5,3.154989493148186e-05
841,842.5,3.138490881859912e-05
842,843.5,3.1220365302009334e-05
843,844.5,3.105626267163597e-05
844,845.5,3.089259922628429e-05
845,846.5,3.072937327319725e-05
846,847.5,3.0566583128166513e-05
847,848.5,3.0404227115310434e-05
848,849.5,3.024230356740709e-05
849,850.5,3.008081082545022e-05
850,851.5,2.9919747238649208e-05
851,852.5,2.975911116465113e-05
852,853.5,2.9598900969207698e-05
853,854.5,2.9439115026175244e-05
854,855.5,2.9279751717625757e-05
855,856.5,2.9120809433624828e-05
856,857.5,2.8962286572231655e-05
