,s,survival F
886,887.5,0.00012373871394399938
887,888.5,0.0001230156597900045
888,889.5,0.0001222942398241278
889,890.5,0.00012157444852201049
890,891.5,0.00012085628038405183
891,892.5,0.000120139729935409
892,893.5,0.00011942479172566411
893,894.5,0.00011871146032904623
894,895.5,0.00011799973034398725
895,896.5,0.00011728959639312198
896,897.5,0.00011658105312306599
897,898.5,0.0001158740952043047
898,899.5,0.00011516871733108225
899,900.5,0.00011446491422140159
900,901.5,0.00011376268061658035
901,902.5,0.00011306201128147286
902,903.5,0.00011236290100402613
903,904.5,0.00011166534459539079
904,905.5,0.00011096933688969912
905,906.5,0.00011027487274384296
906,907.5,0.00010958194703758473
907,908.5,0.00010889055467311337
908,909.5,0.00010820069057526638
909,910.5,0.00010751234969119672
910,911.5,0.00010682552699026182
911,912.5,0.00010614021746380153
912,913.5,0.00010545641612536016
913,914.5,0.00010477411801024239
914,915.5,0.00010409331817551326
915,916.5,0.00010341401169977615
916,917.5,0.00010273619368339482
917,918.5,0.00010205985924782723
918,919.5,0.00010138500353606972
919,920.5,0.0001007116217121018
920,921.5,0.00010003970896099723
921,922.5,9.936926048870198e-05
922,923.5,9.870027152214522e-05
923,924.5,9.803273730879525e-05
924,925.5,9.736665311688153e-05
925,926.5,9.670201423495062e-05
926,927.5,9.603881597197717e-05
927,928.5,9.537705365725291e-05
928,929.5,9.47167226400536e-05
929,930.5,9.405781828997206e-05
930,931.5,9.34003359963631e-05
931,932.5,9.27442711683435e-05
932,933.5,9.2089619234903e-05
933,934.5,9.14363756445713e-05
934,935.5,9.078453586541801e-05
935,936.5,9.013409538483064e-05
936,937.5,8.948504970962556e-05
937,938.5,8.883739436582605e-05
938,939.5,8.819112489844017e-05
939,940.5,8.754623687157181e-05
940,941.5,8.690272586808767e-05
941,942.5,8.626058748983922e-05
942,943.5,8.561981735721869e-05
943,944.5,8.498041110927002e-05
944,945.5,8.43423644035779e-05
945,946.5,8.370567291604569e-05
946,947.5,8.307033234089545e-05
947,948.5,8.243633839055686e-05
948,949.5,8.180368679555627e-05
949,950.5,8.117237330451665e-05
950,951.5,8.054239368393556e-05
951,952.5,7.991374371818516e-05
952,953.5,7.928641920917912e-05
953,954.5,7.866041597659468e-05
954,955.5,7.803572985776164e-05
955,956.5,7.741235670732927e-05
956,957.5,7.679029239726631e-05
957,958.5,7.616953281697203e-05
958,959.5,7.55500738729431e-05
959,960.5,7.493191148866263e-05
960,961.5,7.431504160482216e-05
961,962.5,7.369946017887763e-05
962,963.5,7.308516318516034e-05
963,964.5,7.247214661465495e-05
964,965.5,7.186040647522152e-05
965,966.5,7.124993879104036e-05
966,967.5,7.064073960294515e-05
967,968.5,7.003280496808983e-05
968,969.5,6.942613095983763e-05
969,970.5,6.882071366798304e-05
970,971.5,6.821654919830777e-05
971,972.5,6.76136336726918e-05
972,973.5,6.701196322911329e-05
973,974.5,6.641153402120459e-05
974,975.5,6.581234221858523e-05
975,976.5,6.521438400663992e-05
976,977.5,6.461765558618549e-05
977,978.5,6.402215317391491e-05
978,979.5,6.342787300173125e-05
979,980.5,6.283481131708069e-05
980,981.5,6.224296438273047e-05
981,982.5,6.165232847665791e-05
982,983.5,6.10628998921614e-05
983,984.5,6.047467493741632e-05
984,985.5,5.9887649935808085e-05
985,986.5,5.930182122559913e-05
986,987.5,5.871718515981783e-05
987,988.5,5.813373810648059e-05
988,989.5,5.7551476448258754e-05
989,990.5,5.69703965824786e-05
990,991.5,5.6390494920899314e-05
991,992.5,5.581176788993503e-05
992,993.5,5.5234211930432764e-05
993,994.5,5.465782349745041e-05
994,995.5,5.408259906047874e-05
995,996.5,5.350853510310838e-05
996,997.5,5.293562812314079e-05
997,998.5,5.236387463236625e-05
998,999.5,5.179327115656385e-05
999,1000.5,5.122381423561251e-05
1000,1001.5,5.0655500423046895e-05
1001,1002.5,5.008832628639048e-05
1002,1003.5,4.9522288406600445e-05
1003,1004.5,4.895738337851174e-05
1004,1005.5,4.839360781050406e-05
1005,1006.5,4.783095832439077e-05
1006,1007.5,4.7269431555529984e-05
1007,1008.5,4.6709024152602474e-05
1008,1009.5,4.6149732777611696e-05
1009,1010.5,4.559155410577276e-05
1010,1011.5,4.503448482551242e-05
1011,1012.5,4.4478521638469104e-05
1012,1013.5,4.392366125915981e-05
1013,1014.5,4.336990041520217e-05
1014,1015.5,4.2817235847092405e-05
1015,1016.5,4.226566430820533e-05
1016,1017.5,4.171518256479434e-05
1017,1018.5,4.116578739565835e-05
1018,1019.5,4.061747559236384e-05
1019,1020.5,4.007024395913383e-05
1020,1021.5,3.9524089312736876e-05
1021,1022.5,3.897900848226499e-05
1022,1023.5,3.843499830946673e-05
1023,1024.5,3.7892055648303113e-05
1024,1025.5,3.7350177365058634e-05
1025,1026.5,3.680936033834126e-05
1026,1027.5,3.6269601458749356e-05
1027,1028.5,3.573089762920478e-05
1028,1029.5,3.519324576473082e-05
1029,1030.5,3.465664279211911e-05
1030,1031.5,3.412108565026273e-05
1031,1032.5,3.358657128993414e-05
1032,1033.5,3.30530966737852e-05
1033,1034.5,3.252065877612509e-05
1034,1035.5,3.198925458303137e-05
1035,1036.5,3.145888109223893e-05
1036,1037.5,3.092953531314002e-05
1037,1038.5,3.040121426656217e-05
1038,1039.5,2.9873914984990257e-05
1039,1040.5,2.9347634512233434e-05
1040,1041.5,2.882236990353615e-05
1041,1042.5,2.8298118225356106e-05
1042,1043.5,2.7774876555586303e-05
1043,1044.5,2.725264198322197e-05
1044,1045.5,2.673141160847159e-05
1045,1046.5,2.6211182542645872e-05
1046,1047.5,2.5691951908157762e-05
1047,1048.5,2.5173716838300386e-05
1048,1049.5,2.4656474477469104e-05
1049,1050.5,2.4140221980939458e-05
1050,1051.5,2.3624956514756157e-05
1051,1052.5,2.3110675255844093e-05
1052,1053.5,2.25973753917863e-05
1053,1054.5,2.2085054120934977e-05
1054,1055.5,2.157370865218944e-05
1055,1056.5,2.1063336205218164e-05
1056,1057.5,2.055393401012573e-05
1057,1058.5,2.0045499307452808e-05
1058,1059.5,1.953802934828719e-05
1059,1060.5,1.903152139404174e-05
1060,1061.5,1.852597271656542e-05
1061,1062.5,1.8021380597921244e-05
1062,1063.5,1.7517742330386277e-05
1063,1064.5,1.7015055216562658e-05
1064,1065.5,1.6513316569155556e-05
1065,1066.5,1.601252371097317e-05
1066,1067.5,1.5512673974815705e-05
1067,1068.5,1.5013764703586396e-05
1068,1069.5,1.4515793250069464e-05
1069,1070.5,1.4018756977041136e-05
1070,1071.5,1.3522653257047601e-05
1071,1072.5,1.3027479472627057e-05
1072,1073.5,1.2533233015976641e-05
1073,1074.5,1.2039911289063454e-05
1074,1075.5,1.1547511703513536e-05
1075,1076.5,1.1056031680611866e-05
1076,1077.5,1.0565468651191345e-05
1077,1078.5,1.0075820055743812e-05
1078,1079.5,9.587083344198e-06
1079,1080.5,9.09925597591954e-06
1080,1081.5,8.612335419821981e-06
1081,1082.5,8.126319154033723e-06
1082,1083.5,7.64120466612006e-06
1083,1084.5,7.156989452972162e-06
1084,1085.5,6.673671020585026e-06
1085,1086.5,6.191246884279522e-06
1086,1087.5,5.709714568480351e-06
1087,1088.5,5.22907160671604e-06
1088,1089.5,4.74931554172997e-06
1089,1090.5,4.270443925147305e-06
1090,1091.5,3.792454317697036e-06
1091,1092.5,3.3153442888789186e-06
1092,1093.5,2.8391114174075582e-06
1093,1094.5,2.3637532905462777e-06
1094,1095.5,1.8892675046622287e-06
1095,1096.5,1.4156516647823025e-06
1096,1097.5,9.429033847041524e-07
1097,1098.5,4.7102028688517095e-07
1098,1099.5,2.4424906541753444e-15
